,id,subjects,tweets
748,3564,,"""RT @FakeUsername: `Hellcats' Poser -- Topless Photo Controversy - Filed under: Matt Barr,'' TV Matt... ht...''"""
749,3565,,"""RT @FakeUsername: `Teen Mom' Charged with Domestic Violence - Filed under: Amber Portwood, Celebrity Justice, Teen Mom... ht..."""
750,3566,,"""RT @FakeUsername: Ashton Kutcher -- Legal Threats Over Sex Tape - Filed under: Ashton Kutcher, Brittney Jones, Celebrity J... ht..."""
751,3567,,"""RT @FakeUsername: Former `Melrose' Star Indicted In Fatal Car Crash - Filed under: Amy Locane, Celebrity Justice... ht..."""
752,3568,,"""RT @FakeUsername: Hulk Hogan Wedding -- Beach BRAWL, Cops Called - Filed under: Hulk Hogan, Celebrity Justice, wedding,... ht..."""
753,3569,,RT @FakeUsername: Julia Stiles: I Didn't Break Up Michael C. Hall's Marriage - Julia Stiles is bristling at the rumors she's the reaso... ht...
754,3570,,"""RT @FakeUsername: Lakers Star Guns Ferrari to 110 MPH -- Cops Swoop In - Filed under: Andrew Bynum, TMZ Sports... ht..."""
755,3571,,RT @FakeUsername: Morgan Freeman -- Not Dead - Filed under: Morgan Freeman Reports of Morgan Freeman's... ht...
756,3572,,RT @FakeUsername: Shania Twain Wedding: Is That a Gun in Your Pocket? - Filed under: Shania Twain Shan... ht...
757,3573,,"""RT @FakeUsername: Tommy Lee Explodes Over Whale Sperm - Filed under: Tommy Lee, Music Tommy Lee is... ht..."""
758,3574,,RT @FakeUsername: Justin Bieber has made good on his promise to get involved in the anti-bullying campaign after being subjected t... http://FakeURL....
759,3575,,RT @FakeUsername: Lady Gaga is losing to Kanye West in her desperate bid for attention... and it could cost her the opportunity t... http://FakeURL....
760,3576,,RT @FakeUsername: Music legend Willie Nelson was arrested this morning for allegedly possessing six ounces of marijuana. Nelson wa... http://FakeURL....
761,3577,,RT @FakeUsername: TMZ has learned the guy Miley Cyrus thought was her ex-boyfriend in the bong video we posted last week... was a... http://FakeURL....
762,3578,,RT @FakeUsername: TMZ spoke with the Betty Ford staffer who claims Lindsay Lohan assaulted her http://FakeURL
763,3579,,RT @FakeUsername I think mike martz lost the game with that fucked up play call.. #FakeHashtag
764,3580,,RT @FakeUsername: Celebrity Candy: Katy Perry & Russell Brand's celebrity marriage rules. And which celeb couple is their role model? ht...
765,3581,,``RT @FakeUsername: New Joint! Boy Elroy @FakeUsername) FT Tony Cash @FakeUsername)'' ``Tonight'''' Check it Now!) http://FakeURL #FakeHashtag...''
766,3582,,``RT @FakeUsername: You can get a copy of the 1st chapter of my dear friend & mentor Peter Guber's new Book'' ``Tell to Win'''' preorder now! htt...''
767,3583,,RT @FakeUsername: Rob Ford DISrespecting #FakeHashtag BEFORE being Sworn in! #FakeHashtag his #FakeHashtag  #FakeHashtag: Ford lies & #FakeHashtag DID NOT......
768,3584,,RT @FakeUsername: Thanx Wordle! Don Cherry! PLEASE! UR NOT A Toronto Tax Payer! Shut ur face! How dare you insult this whole city!!??......
769,3585,,RT @FakeUsername: @FakeUsername Julian Fantino is so tough that Justin Trudeau made him cry
770,3586,,"""``RT @FakeUsername: Andre Marin says he had'' ``zero cooperation'''' from Toronto Police Services'','' which is'' ``astounding'''' #FakeHashtag''"""
771,3587,,"""RT @FakeUsername: Bill Blair apologizes to Nobody, Northern's free speech rally drowned out by free speech, and more in the news today: ht..."""
772,3588,,RT @FakeUsername: Ballet's big fat body issues: Alastair Macaulay's recent NYT review created a stir. An expert explains why he was w...
773,3589,,``RT @FakeUsername:'' @FakeUsername: Kirk Franklin and The Family is no joke!'''' Watchu kno bout kirk franklin lol ~ #FakeHashtag''
774,3590,,"""RT @FakeUsername: Trust me: Mrs. Claus may be older than old, but she \* knows \* things, man!"""
775,3591,,RT @FakeUsername: Hoy se cumplen 19 años de la muerte de uno de los más grandes artístas de todos los tiempos: Freddy Mercury #FakeHashtag
776,3592,,RT @FakeUsername: A phone that battery never dies #FakeHashtag.
777,3593,,"""RT @FakeUsername: Here is a test to find whether your mission on earth is finished: If you are alive, it isn't ~ Richard Bach"""
778,3594,,RT @FakeUsername: What really interests me is whether God had any choice in the creation of the world ~ Albert Einstein
779,3595,,"""RT @FakeUsername: You can not change your destination overnight, but you can change your direction overnight ~ Jim Rohn"""
780,3596,,"""``RT @FakeUsername: James Carville on his Clinton comment on @FakeUsername'' ``If I offended anybody'','' I am not sorry & I do not apologize'''' http:...''"""
781,3597,,``RT @FakeUsername: Wear your'' ``Weird thoughts'''' &'' ``Ideas'''' as a badge of honor'.. Don't look for acceptance when ur thoughts are NOT of this WORLD..''
782,3598,,RT @FakeUsername: The Bears are fucking up. Uncomposed assholes -- why am I following u again!? UNFOLLOWED.. I've had ENOUGH!
783,3599,,RT @FakeUsername: On Wed afternoon I met another inspiration in Lexington's Kyle Pezzi. More on Kyle's story here: http://FakeURL
784,3600,,RT @FakeUsername: Aretha Franklin is recovering after her surgery http://FakeURL
785,3601,,RT @FakeUsername: So mad lauryn hill show sold out w/in 45mins of sales!
786,3602,,RT @FakeUsername: Natalie Portman captures the audience with her #FakeHashtag performance in #FakeHashtag: http://FakeURL
787,3603,,``RT @FakeUsername:'' ``I ask you to judge me by the enemies I have made'''' Franklin D. Roosevelt''
788,3604,,"""RT @FakeUsername: Christine O'Donnell Accuses Joe Biden of Conspiring Against Her, Again http://FakeURL"""
789,3605,,"""RT @FakeUsername: `Biutiful' dreamer: Film News: Bardem on board for premiere -- Javier Bardem arrived late for his Dec. 1 preem,... http://..."""
790,3606,,RT @FakeUsername: Willow Smith Might Remake Her Dad's Classic `Parents Just Don't Understand' http://FakeURL
791,3607,,RT @FakeUsername: @FakeUsername that breakdown of the bat mitzvah (sp) in #FakeHashtag with Capone is serious
792,3608,,RT @FakeUsername: Selma Hayek is sooooo bad
793,3609,,"""RT @FakeUsername: Teena Marie, R&B legend,'' died Sunday at age 54. Watch her'' ``Lovergirl'''' here: http://FakeURL #FakeHashtag''"""
794,3610,,RT @FakeUsername: Jesus Christ I have GOT to write some more songs.
795,3611,,RT @FakeUsername: Not sure what to buy your loved ones for Christmas? Get 5% off gift experiences as well as free delivery at Debenham...
796,3612,,RT @FakeUsername: Watch live Nick Knight interview today: 6.30 pm GMT: Nick Knight might be best known for his visionary work behin... ht...
797,3613,,RT @FakeUsername: Ann Hornaday is chatting at 11 a.m. on National Film Registry picks. Was anything left off the list? Tell her. http:...
798,3614,,RT @FakeUsername: Weird news from @FakeUsername: Zsa Zsa Gabor's accidentally glued his eyelid shut http://FakeURL
799,3615,,RT @FakeUsername: Kanye West listening party today @ 5pm with FREE Austin's Pizza.
800,3616,,"""RT @FakeUsername: After my last tweet, several people helpfully told me Kurt Cobain is dead. In case I'd been wondering why he was so..."""
801,3617,,RT @FakeUsername: Curious about Melody Biringer's story? Hear how she built CRAVE into a global brand Thursday 23 http://FakeURL
802,3618,,``RT @FakeUsername: David Cameron says'' ``protesters defacing statues need lessons in history''''.   Not much chance now you've cut humanities teac...''
803,3619,,RT @FakeUsername: Charles Caleb Colton ~ He that dies a martyr proves that he was not a knave but by no means that he was not a fool.
804,3620,,RT @FakeUsername: Chris Rapier ~ I hate life I hate death and everything in between just doesnt interest me.
805,3621,,RT @FakeUsername: Francois Marie Arouet Voltaire ~ Doubt is uncomfortable certainty is ridiculous.
806,3622,,RT @FakeUsername: William Shakespeare ~ How poor are they who have not patience What wound did ever heal but by degrees.
807,3623,,"""RT @FakeUsername: #FakeHashtag talks with Huff Post - work ethic, chemistry, and what he would ask King George VI if he were still alive..."""
808,3624,,"""RT @FakeUsername: After the film's 7 Golden Globe nominations,'' Helena Bonham Carter says she's'' ``really happy for The Kings Speech.'''' ht...''"""
809,3625,,RT @FakeUsername: Thank you Lori ~ Merry Kissmas!? ~ cc: @FakeUsername
810,3626,,"""RT @FakeUsername: After the 1987 stock market crash, Reagan acknowledged soaring deficits was a problem. Said he'd consider even more..."""
811,3627,,RT @FakeUsername: I'm officially out of shape!!! -- me and u both
812,3628,,``RT @FakeUsername: Funny Paul Bremer joke as retold by Condi:'' ``What's the difference between a Sunni and Shiite? I have no fucking idea...''
813,3629,,``RT @FakeUsername: Putin disappointed nothing in leaks about his judo. Hoped to come off as more'' ``loco''''. Off to go insult himself in mi...''
814,3630,,RT @FakeUsername: Putin invited Berlusconi to mountain cabin and relations warmed. Nude teens hunted on white tigers FTW! Snow feels s...
815,3631,,RT @FakeUsername: Congrats to Greg Snelgrove who is the winner of our `Festival Survey' prize draw! Keep your eyes peeled for more compe...
816,3632,,"""RT @FakeUsername: Hello there, Mr. Yellow Cab Driver! Don't you beep at me or I might just beep right back atcha! J/K and I sure as heck..."""
817,3633,,RT @FakeUsername: The 25 Best Ann Coulter Quotes About Liberalshttp://is. gd/hdj2i
818,3634,,RT @FakeUsername: Brett Favre's consecutive starts streak ends as Vikings put him on inactive list.
819,3635,,RT @FakeUsername: Choose a Chai Tea Latte instead of a Caramel Latte at Panera Bread and  save 220 calories! More smart drink swaps: h...
820,3636,,RT @FakeUsername: Kate Middleton wore a Temperley London cocktail dress on Saturday night for her first appearance since her engageme...
821,3637,,RT @FakeUsername: happy birthday @FakeUsername!!! wish you all the best: D
822,3638,,RT @FakeUsername: Wikileaks founder Julian Assange arrested in London. His crime? Not wearing a condom during consensual sex.
823,3639,,RT @FakeUsername: the nothing tastes as good as skinny feels quote makes me sick
824,3640,,RT @FakeUsername: Sir Paul McCartney to Play 100 Club: It'll be his smallest gig in a decade as he performs at the threatened venue... http://FakeURL...
825,3641,,"""RT @FakeUsername: Ya know, I really hope that Yeezy at least got to sex up Fergie for putting her in All of the Lights otherwise it is jus..."""
826,3642,,"""RT @FakeUsername: Demi Moore spends $ 140,000 a year to maintain her looks. Read about her regime on @FakeUsername: http://FakeURL"""
827,3643,,"""RT @FakeUsername: EXCLUSIVE: Michael Douglas breaks his silence on his diagnosis, a tough year & his positive outlook: http://FakeURL"""
828,3644,,``RT @FakeUsername: somebody's covered'' ``Tighten Up'''' by Archie Bell & The Drells-track has a flute-I must have this if anybody knows who it is''
829,3645,,RT @FakeUsername: @FakeUsername: Miles Austin vs Reggie Bush today in the Kim Kardashian Bowl! They shouldve had RayJ sing the Natio...
830,3646,,"""RT @FakeUsername: It's raining cats, dogs,'' and balls right now <<'' ``and balls'''' thats a new one lol''"""
831,3647,,RT @FakeUsername: Just saw Jerry Seinfeld at Caesars Palace - he was Awesome! SO funny!
832,3648,,RT @FakeUsername: Your Money: When a Safety Net Is Yanked Away http://FakeURL
833,3649,,``RT @FakeUsername: Diana Taurasi's lawyer tells the AP she tested positive for a mild stimulant'' ``not a steroid or recreational drug''''''
834,3650,,``RT @FakeUsername: Gregg Sussman on @FakeUsername just said mark sanchez has not been playing well and he's only done'' ``just enough''''. ARE U ON CRA...''
835,3651,,RT @FakeUsername  #FakeHashtag  #FakeHashtag speak their minds openly and honestly but never from a place of wanting to hurt you but to help you.
836,3652,,RT @FakeUsername: #FakeHashtag  #FakeHashtag have a natural desire to surround themselves with people who think the way that they think.
837,3653,,RT @FakeUsername: @FakeUsername That's sweet. I don't blame him. --:: blushing::
838,3654,,rt if you going for the Jets
839,3655,,RT they looked like a young squad trying to learn a very complicated offense @FakeUsername: I'm a big fan... but they looked flukey.
840,3656,,RT this message @FakeUsername & @FakeUsername for your chance to #FakeHashtag a Soviet Jacket? n Jeans combo in this nifty #FakeHashtag
841,3657,,"""RT: Adri, since you wanna wear new shoes when we go to play soccer, you have to sit in the car with the heater on and watch us lmao"""
842,3658,,Rt: OMGwhatateen: The awkward moment when you're taking an exam and can't even answer the first question. #FakeHashtag
843,3659,,R @FakeUsername I'm running a naked bootleg to Haine in this situation! No second option. Haine for the win \* gb (cont) http://FakeURL
844,3660,,``R @FakeUsername: @FakeUsername (ummmmhumm)'''' ------ > wah it is!!!''
845,3661,,RTThe absolute world stoppingly funny http://FakeURL on my Kindle weeping with laughter
846,3662,,Rumor has it Antoine Dodson is an asst coach for the Jets because he know how to defend against a rapist! #FakeHashtag
847,3663,,Russell Crowe holds an ornamental arrow presented to him during event to promote his movie ``Robin Hood'': http://FakeURL via @FakeUsername
848,3664,,Ruth Buzzi (Ruth_A_Buzzi) on Twitter http://FakeURL
849,3665,,Ryan Leslie is a monster... he could be WAY bigger
850,3666,,Ryan Reynolds Files For Divorce From Scarlett http://FakeURL #FakeHashtag
851,3667,,Ryan Reynolds is officially single
852,3668,,Ryan Reyonolds is single again...
853,3669,,S02E03 and going http://FakeURL (via @FakeUsername) #FakeHashtag
854,3670,,"""Sahihabad stitches a link with Tom Cruise, Russel Crowe TopNews: http://FakeURL via @FakeUsername"""
855,3671,,Sam shields that should been an int he stared down Greg Olsen
856,3672,,Sam Worthington Admits Clash Of The Titans Was Really Bad - Entertainment News - Pedestrian TV: http://FakeURL via @FakeUsername
857,3673,,Same here! RT @FakeUsername: How did I not know that @FakeUsername is spinning off STBD as http://FakeURL? I even missed the Kickstarter!
858,3674,,Sampson with his xmas bone http://FakeURL
859,3675,,Samuel L. Jackson is one of my favorite actors
860,3676,,Sanchez serving up cake to @FakeUsername  #FakeHashtag in the world and that stone cold red desert fox Matt Fisher. http://FakeURL
861,3677,,Santonio Holmes will be great
862,3678,,Sarah Palin should NOT be in the rock n roll hall of fame
863,3679,,Sarah Vaughan - In a sentimental mood. wmv http://FakeURL via @FakeUsername Via @FakeUsername
864,3680,,Say hello to Aisling in Cork!:) @FakeUsername live on http://FakeURL)
865,3681,,say Hi to Cathy from Portugal pleaseee ILY (: @FakeUsername live on http://FakeURL)
866,3682,,Scientist of the week http://FakeURL
867,3683,,Scotsman: England thinks again on Wallace letter http://FakeURL
868,3684,,Screw you Hannah Montana. Drama Free Shampoo my ass.
869,3685,,Searching and learning is where the miracle process all begins ~ Jim Rohn
870,3686,,Second Reminder: Coaches we need you or your manager approving all the bios by this weekend. Thank you. - RSL
871,3687,,"""Second-Grade Sex Acts: For the original WSHH news video, click here: worldstarhiphop.com For the Associated Pres... http://FakeURL"""
872,3688,,See Qantas' Trent Damage http://FakeURL
873,3689,,Seeing Rain the Beatles tribute band w/@FakeUsername! Its gonna get crizazzzyyyy!!
874,3690,,"""Seems like everyone is staying in... Does this mean there will be nothing to do. I babysat last night, next (cont) http://FakeURL"""
875,3691,,"""Semangat?? (_? `-RRB-/RT @FakeUsername: The story was begin, today! 3 months goes to UN!!"""
876,3692,,semangfir! ngahahaha RT @FakeUsername: Hell-O I really need mood booster in the morning (???.???)
877,3693,,Sergey Poberezhny @FakeUsername  #FakeHashtag
878,3694,,"""Seriously, the newly-designed George Halas trophy looks like crap."""
879,3695,,"""Seriously, people still like the feel and smell of a book. It doesn't need batteries, cables, and you never get spammed ~ David Allen"""
880,3696,,Seriously stressed trying to get ps3 talking to laptop. Into second half hour now
881,3697,,Set of Big Guy & Little Guy Tees - Great for both your Sweethearts! http://FakeURL @FakeUsername http://FakeURL
882,3698,,"""Shaggy hair, croakies, beer in a coozy. Embrace the Southern Frat Guy RT @FakeUsername so what's #FakeHashtag's best exit strategy?"""
883,3699,,Shane Warne to host chat show on Nine - mUmBRELLA: http://FakeURL via @FakeUsername
884,3700,,Shanty sent a twitpic saying come and get dis lol:) http://FakeURL
885,3701,,sharing this photo: http://FakeURL
886,3702,,Shaun Ryder makes I'm A Celebrity final with new record -- the most bleeped star ever - http://FakeURL
887,3703,,She better fill up on that shit... its only $ 2.79
888,3704,,She can't see me! http://FakeURL
889,3705,,"""She looks like Jeff Lewis' sister, same lips, probably same Dr. did them both, so undefined, yucko LO @FakeUsername"""
890,3706,,"""she say where yo bread at or what yo whip like, if you aint got one or the other then brother good night..."""
891,3707,,She talkin bout the bears lol RT @FakeUsername: these niggas playin like they had a pay cut...
892,3708,,She watches The Game! WOOT! RT @FakeUsername: @FakeUsername  @FakeUsername  @FakeUsername so then. you're too good to watch Kevin hart? I don't get it. Lol
893,3709,,"""Shogun Bros.. Chameleon X-1 review: the mouse that's a gamepad, too http://FakeURL"""
894,3710,,Should Greg Inglis go to rugby instead of AFL: http://FakeURL via @FakeUsername
895,3711,,should i call my baby boys if i have any clint davis... noel davis or even liam davis!?.
896,3712,,shout out to @FakeUsername and ME:) xxxx @FakeUsername live on http://FakeURL)
897,3713,,"""Shout out to Lois In east sussex pleas, And whys offline? @FakeUsername live on http://FakeURL)"""
898,3714,,SHOUTOUT HAYLEY AND FOLLOW ME PLEASE! xxx @FakeUsername live on http://FakeURL)
899,3715,,SHOUTOUT TO EMMA FROM LONDON @FakeUsername live on http://FakeURL)
900,3716,,Show em your boobs! RT @FakeUsername wow... watching the spirit of the Chicagoland people dwindle and fade into nothingness...
901,3717,,shuuuut i should really get my effin' ass off this chair and head straight to bed
902,3718,,sick --) Bo Diddley -- Hit Or Miss http://FakeURL via @FakeUsername
903,3719,,sick! --) Jimmy Bo Horne - Let Me Be Your Lover http://FakeURL via @FakeUsername
904,3720,,Side note: Anne Boleyn was one craaaazy bish.
905,3721,,Simon Cowell tells Oprah of the day he was kicked out of a US TV network after...: But the 51-year-old mogul ha... http://FakeURL
906,3722,,Sister Act 2 comes on at 9!!! #FakeHashtag  #FakeHashtag
907,3723,,"""Sitting with Kait, Allison and others listening to Rob serenade us. -LCB- Almost like the old days... -RCB-"""
908,3724,,Skin #FakeHashtag Medication Significantly Improves Survival Without Worsening Illness - http://FakeURL
909,3725,,Sly Stone Interview http://FakeURL via @FakeUsername
910,3726,,SMS For Part 121s http://FakeURL
911,3727,,Snelling is gettin lit UP today. Sheesh. Thank God for Roddy White #FakeHashtag
912,3728,,Snoring Chin Strap - Stop Snoring at Night With This Simple Device: http://FakeURL -...
913,3729,,Snow in the forecast for Thanksgiving. \* sigh \*
914,3730,,"""So, Android will indeed explode and that"""
915,3731,,"""So, I've dipped a toe into the blogosphere. Some topical thoughts on passion. http://FakeURL/cc @FakeUsername"""
916,3732,,"""So, went to see The Green Hornet, it wasn't half as bad as expected, I actually quite liked it:3"""
917,3733,,"""``so - not sure we solved the whole'' ``infiinite number of stars'','' why not daylight all the time?'''' cosmic dilemma this pm. Maybe next time''"""
918,3734,,"""so disappointed w Allison Dubois, really used to like her @FakeUsername"""
919,3735,,SO freakin jealous. my boy @FakeUsername is at a bar and Matt Ryan is sitting next to him. Thanks for sending me a pic. made my WEEK!
920,3736,,"""So true RT @FakeUsername: Willow Smith, SHAME ON YOU for writing a song that bald people can't enjoy."""
921,3737,,so tyler perry likes hot nintendo. gay... #FakeHashtag
922,3738,,So what were the films which were better than the books on which they were based? Here are the results http://FakeURL
923,3739,,"""so why do i have only RM0.69? i reloaded RM10 last night, havent even call or sms anyone at all: -LRB-"""
924,3740,,"""So. After school tomorrow, french revision class. Tuesday, Drama rehearsal and then at 8, cricket training. Wednesday, Drama. Thursday... (c)"""
925,3741,,Social Media is Part of Your Resume & Portfolio http://FakeURL #FakeHashtag  #FakeHashtag
926,3742,,Some historians speculate that Jefferson begun a long-term relationship with Sally Hemings while in Paris
927,3743,,Some places still left at the Flood Relief dinner on Australia Day at http://FakeURL - come and drink some wine with me
928,3744,,"""Some pursue happiness, others create it. ~ Brendan Rae #FakeHashtag RT @FakeUsername"""
929,3745,,"""Some shots I took of @FakeUsername. Once again, another epic show. http://FakeURL"""
930,3746,,Somebody needs to give Cutlers heart to the Tin Man From the Wizard Of Oz
931,3747,,Someone just told me that they wouldn't mind seeing Randy Moss on the Falcons. Is this negro crazy?! We don't need that drama. Smh
932,3748,,someone needs to make sure Kim Jong Un... doesn't get to touch any of the buttons!!
933,3749,,Someone wrote this on my car in the target parking lot hah http://FakeURL
934,3750,,Something is wrong with thae internet on my phone!! My bbm & twitter actin crazy so if u have my # call or txt
935,3751,,``Something to believe in.'' ``A New Planet from Beyond the Galaxy'''' http://FakeURL by Michael D. Lemonick @FakeUsername''
936,3752,,Sometimes I've believed as many as six impossible things before breakfast. - Lewis Carroll
937,3753,,"""Sometimes life is too hard to be alone, and sometimes life is too good to be alone. ~ Elizabeth Gilbert #FakeHashtag RT @FakeUsername"""
938,3754,,Somewhere Jake Plummer is laughing and say how the fuck was I benched for this kid. Lol #FakeHashtag
939,3755,,song of the day --) Nicolette Larson - Rhumba Girl & Baby Don't You Do It http://FakeURL via @FakeUsername
940,3756,,"""song of the day --) Stevie Wonder - Signed, Sealed, Delivered (I'm Yours) http://FakeURL via @FakeUsername"""
941,3757,,song of the day --) Coming Around Again/Itsy Bitsy Spider - Carly Simon http://FakeURL via @FakeUsername
942,3758,,song of the day 2.1 ------) Bob James Caribbean Nights http://FakeURL via @FakeUsername
943,3759,,song of the day 2.8 --) Curtis Mayfield - Right On For the Darkness http://FakeURL via @FakeUsername
944,3760,,SONG OF THE DAY PLAY COUNT... 27 AND COUNTING.. THAT GLADYS KNIGHT TRACK IS SOOO DAMN FUNKY!!
945,3761,,song of the day! sick house music choon! (tune) -- Mylo - Drop The Pressure (Felix Da Housecat Mix) http://FakeURL via @FakeUsername
946,3762,,song of thr day -----) Chuck Brown & The Soul Searchers - If It Ain't Funky (1979) http://FakeURL via @FakeUsername
947,3763,,"""Sons & Daughters on #FakeHashtag: A small, yet cozy restaurant, I came in relatively early on a Friday night, but it filled... http://FakeURL"""
948,3764,,Sony marketing meeting today.. then opening for Lupe Fiasco @ the Enmore Theater.. iller
949,3765,,Sony Releasing New PSP and Playstation Phone - TMC Net http://FakeURL
950,3766,,Sooo happy! Just got a call from my manager. And it's good news! I have a 12-hr shift this Mon from 11am-11pm at another kfc branch! Yey!
951,3767,,sooo in about 20 years I still see Michael Jackson putting out new songs... just like Tupac lol
952,3768,,Sooo myy mom jus toldd me imma qo too a therapist... wtf?!
953,3769,,"""Soooo bc ppl don't like Nicki Minaj its a race thing?! `WE' as a race don't want to pass the torch?! GTFOH, shits wack. PERIOD"""
954,3770,,"""Soooo Larry King retired, does that mean I get first dibs on the suspenders?"""
955,3771,,sorry i forgot to mention: CALVIN HARRIS \* hyperventilates. http://FakeURL
956,3772,,sorry i'm hearing coldplay been played on @FakeUsername radio now... chris martin has got great talent elton john rated him along with muse as...
957,3773,,sorry yall i need my funk! check it out! --) gladys knight - who is she and what is she to you http://FakeURL via @FakeUsername
958,3774,,``Soul Train wk 3 @FakeUsername. Loved Dee's'' ``Dancing n the Streets'''' with the ORIGINAL Vandelas... too cool http://FakeURL''
959,3775,,Spain seems so cool! I wanna be there with him!!
960,3776,,Spielberg #FakeHashtag; s Abe Lincoln movie http://FakeURL
961,3777,,Spike is in love with Buffy
962,3778,,Sso dramtic \* nudges with foot \* get up! RT @FakeUsername  @FakeUsername \* falls to the floor \* I don't wanna leave the house!
963,3779,,Stand And Be Groped http://FakeURL
964,3780,,Starting 2 learn how 2 play fireworks by @FakeUsername on the piano 2day:) thank u YouTube 4 posting a video & teaching me lol
965,3781,,Starting to think that Tom Brady will win the MVP hands down. Vick won't come close
966,3782,,"""State of the Social (SotS) Google, Yahoo, MySpace, Twitter and Groupons buyout http://FakeURL"""
967,3783,,State of the Union speech to focus on jobs: Obama (Reuters) http://FakeURL
968,3784,,Steals and Deals 1/11: Thanks for participating - Money - TODAYshow.com http://FakeURL via @FakeUsername
969,3785,,Steelers with a very productive drive so far. Now at the Jets 23 yard line. #FakeHashtag  #FakeHashtag  #FakeHashtag
970,3786,,Stepped out for a few to get food. Then time to see a savage sports.
971,3787,,Steve Clemons: The Impact Today and Tomorrow of Chalmers Johnson http://FakeURL
972,3788,,Steve Perry To Rejoin Journey? http://FakeURL Hello awesome!
973,3789,,Steve Wilkos you legend!.
974,3790,,Still unclear to me if the iphone alarm clock bug is due to something special about 2011 or if it's just the first new year after iOS update
975,3791,,``Sting was Captain Save-a-Hoe in'' ``Roxanne''''''
976,3792,,"""Strawberry, vanilla, & chocolate cakes before they enter the oven.:) http://FakeURL"""
977,3793,,STS Also Just Announced an Expansion -- This one Mile High http://FakeURL
978,3794,,Subscribed to dlee719 http://FakeURL
979,3795,,Success is not to be pursued; it is to be attracted by the person you become. ~ Jim Rohn
980,3796,,Success is steady progress toward one's personal goals. ~ Jim Rohn
981,3797,,Success is the ability to go from failure to failure without losing your enthusiasm.  - Winston Churchill
982,3798,,Success is the natural consequence of consistently applying the basic fundamentals. ~ Jim Rohn
983,3799,,"""Successful people ask better questions, and as a result, they get better answers. ~ Tony Robbins"""
984,3800,,Sudan's split and emergence of an independent nation has politico-strategic significance. No African watcher should ignore this.
985,3801,,"""Sufjan Stevens On Downloads:    Sufjan Stevens has spoken about his attitude to downloading, and the impact of p... http://FakeURL"""
986,3802,,Suggestions to Keeping Your Work Uniforms Looking Their Best http://FakeURL #FakeHashtag
987,3803,,Sun and music http://FakeURL
988,3804,,Support my bro @FakeUsername and download The Last Summer Mixtape at http://FakeURL for FREE!!!
989,3805,,Surgeon General issues `Call to Action' on breastfeeding (AHN) http://FakeURL
990,3806,,Surprised? not that expectation is high for Norm Chow who packs it in regularly regarldless of where he gets a pay check.
991,3807,,"""Susan Boyle seems to choke up often, she has such a mean look and no personality, cancels more than she appears #FakeHashtag"""
992,3808,,SWAGG CRAZY RT @FakeUsername: RT @FakeUsername: Locked on @FakeUsername THANKS FOR THE SUPPORT
993,3809,,Sweet. Dan Savage on CNN right now.
994,3810,,"""Swing hard, in case they throw the ball where you're swinging.  - Duke Snider"""
995,3811,,Take a look at this video -- Black Guy Dancing While Eating Fried Chicken http://FakeURL via @FakeUsername
996,3812,,``Take the HOME BUSINESS `LITMUS TEST'''' > http://FakeURL''
997,3813,,Takeover Thursdays - For some Mike Vick's comeback story not enough...: http://FakeURL
998,3814,,Tape the mirror back on #FakeHashtag? http://FakeURL
999,3815,,"""Tava Tea is proven to ease digestion, reduce bloating, burns 2.5 times more calories than Green Tea & tastes great! http://FakeURL"""
1000,3816,,Tax season celebration! #FakeHashtag is giving away an Apple iPad every week for 10 weeks! Be Creative! http://FakeURL
1001,3817,,"""TD Bears, back in the game! NFL"""
1002,3818,,``TEA PARTY;'' ``Tales from the Real World'''' at: RoseDogBookstore.com or call; 800-834-1803. You will never read a book like this again.''
1003,3819,,Technology Ask the Internet Roundup (Hive Mind) http://FakeURL
1004,3820,,Teena Marie though... still can't believe it
1005,3821,,Teena Marie used to be under Cash Money Records?!?!?!?
1006,3822,,"""tell me what u think The GetMore Girls, Part One http://FakeURL"""
1007,3823,,TF my dad Aint been in my life EVER! & `nd now he wanna try. FUCK that nd FUCK yhu
1008,3824,,THANK U BABY JESUS FOR THAT FALSE START!!!! #FakeHashtag  #FakeHashtag
1009,3825,,Thank you Under Armour haha http://FakeURL http://FakeURL
1010,3826,,"""Thank you!: D RT @FakeUsername: tinymaDAMIE well i'm good, as always... just thought i'd check in really."""
1011,3827,,"""Thank you. RT @FakeUsername: @FakeUsername Sleep well, Dr Gratton."""
1012,3828,,Thanks for the mention! RT @FakeUsername: Hue Daily is out! http://FakeURL? Top stories today by @FakeUsername
1013,3829,,"""Thanks Reggie Bush!!! You made that TD possible!!! Who knew Reggie, lowkey, wanted to be a Falcon!!!"""
1014,3830,,Thanks to #FakeHashtag I now know what `Prince Albert' is
1015,3831,,thanks to twitter I now know Dobby died... im still watching the movie this weekend though
1016,3832,,That AT&T commercial is hilarious
1017,3833,,that Marvin Gaye track is awesome.. play count = 9
1018,3834,,that oil last night was a tad bit strong!! #FakeHashtag
1019,3835,,That tackle was the highlight of the game. Lol.
1020,3836,,That was way to stressful for a game with Todd Collins and Caleb Hanie taking snaps. #FakeHashtag
1021,3837,,"""That_s the Bruno Jupiter, juup:) on Twitpic http://FakeURL"""
1022,3838,,That's a Real DARK heart \* giggles \* RT @FakeUsername: All I want is you!?
1023,3839,,"""That's all he can do though... but he does it well, Devin Hester"""
1024,3840,,That's right Bears get out of the championship and make way for the Green Bay Packers!!!!!! EAT IT BEARS FANS!
